token	category	is_homograph	kbbi_pos	is_multi_word
yal	wilayah:kecamatan	f		f
yalengga	wilayah:kecamatan	f		f
yalma	wilayah:kecamatan	f		f
yambi	wilayah:kecamatan	f		f
yameen	orang:nama-keluarga	f		f
yamin	orang:nama-keluarga	f		f
yamo	wilayah:kecamatan	f		f
yamoneri	wilayah:kecamatan	f		f
yamor	wilayah:kecamatan	f		f
yan	orang:nama-depan	f		f
yana	orang:nama-depan	f		f
yani	orang:nama-depan	f		f
yani	orang:nama-keluarga	f		f
yaniruma	wilayah:kecamatan	f		f
yanti	orang:nama-depan	f		f
yantoni	orang:nama-depan	f		f
yanu	orang:nama-depan	f		f
yap	orang:nama-keluarga	f		f
yapen	wilayah:kabupaten-kota	f		f
yapen	wilayah:kecamatan	f		f
yapsi	wilayah:kecamatan	f		f
yaro	wilayah:kecamatan	f		f
yasin	orang:nama-depan	f		f
yasmine	orang:nama-depan	f		f
yasnita	orang:nama-depan	f		f
yatamo	wilayah:kecamatan	f		f
yaur	wilayah:kecamatan	f		f
yave	orang:nama-depan	f		f
yawakukat	wilayah:kecamatan	f		f
yawosi	wilayah:kecamatan	f		f
yayuk	orang:nama-depan	f		f
yedija	orang:nama-depan	f		f
yehezkiel	orang:nama-depan	f		f
yembun	wilayah:kecamatan	f		f
yendidori	wilayah:kecamatan	f		f
yenggelo	wilayah:kecamatan	f		f
yeni	orang:nama-depan	f		f
yenny	orang:nama-depan	f		f
yeremia	orang:nama-depan	f		f
yerui	wilayah:kecamatan	f		f
yevgeni	orang:nama-depan	f		f
yigi	wilayah:kecamatan	f		f
yiginua	wilayah:kecamatan	f		f
yiluk	wilayah:kecamatan	f		f
yoan	orang:nama-depan	f		f
yoel	orang:nama-depan	f		f
yogosem	wilayah:kecamatan	f		f
yohan	orang:nama-depan	f		f
yohana	orang:nama-depan	f		f
yohanes	orang:nama-depan	f		f
yohanna	orang:nama-depan	f		f
yohanna	orang:nama-keluarga	f		f
yok	orang:nama-depan	f		f
yokari	wilayah:kecamatan	f		f
yolanda	orang:nama-depan	f		f
yonatan	orang:nama-depan	f		f
yonathan	orang:nama-depan	f		f
yong	orang:nama-keluarga	f		f
yoriko	orang:nama-depan	f		f
yoseph	orang:nama-depan	f		f
yosephine	orang:nama-depan	f		f
yoshua	orang:nama-depan	f		f
yosowilangun	wilayah:kecamatan	f		f
yossi	orang:nama-depan	f		f
yossy	orang:nama-depan	f		f
young	orang:nama-keluarga	f		f
youtadi	wilayah:kecamatan	f		f
yovandika	orang:nama-depan	f		f
yuanda	orang:nama-keluarga	f		f
yudha	orang:nama-depan	f		f
yudhoyono	orang:nama-keluarga	f		f
yudi	orang:nama-depan	f		f
yudistira	orang:nama-keluarga	f		f
yuen	orang:nama-depan	f		f
yugumuak	wilayah:kecamatan	f		f
yugungwi	wilayah:kecamatan	f		f
yuke	orang:nama-depan	f		f
yuko	wilayah:kecamatan	f		f
yulan	orang:nama-depan	f		f
yulfira	orang:nama-depan	f		f
yuli	orang:nama-depan	f		f
yulia	orang:nama-depan	f		f
yulian	orang:nama-depan	f		f
yuliana	orang:nama-keluarga	f		f
yuliani	orang:nama-depan	f		f
yulianti	orang:nama-keluarga	f		f
yulianto	orang:nama-keluarga	f		f
yuliar	orang:nama-depan	f		f
yuliarto	orang:nama-keluarga	f		f
yunardi	orang:nama-depan	f		f
yuneri	wilayah:kecamatan	f		f
yuni	orang:nama-depan	f		f
yuniang	orang:nama-depan	f		f
yuniar	orang:nama-keluarga	f		f
yunita	orang:nama-depan	f		f
yunita	orang:nama-keluarga	f		f
yunus	orang:nama-depan	f		f
yunus	orang:nama-keluarga	f		f
yusfin	orang:nama-depan	f		f
yusni	orang:nama-depan	f		f
yusri	orang:nama-depan	f		f
yusrizal	orang:nama-depan	f		f
yussif	orang:nama-keluarga	f		f
yustin	orang:nama-depan	f		f
yustina	orang:nama-depan	f		f
yusuf	orang:nama-depan	f		f
yusuf	orang:nama-keluarga	f		f
yuswandari	orang:nama-keluarga	f		f
yuwono	orang:nama-keluarga	f		f
yves	orang:nama-depan	f		f
yvonne	orang:nama-depan	f		f
zachariah	orang:nama-depan	f		f
zaenudin	orang:nama-keluarga	f		f
zahara	orang:nama-keluarga	f		f
zahra	orang:nama-depan	f		f
zahra	orang:nama-keluarga	f		f
zahrania	orang:nama-depan	f		f
zahroh	orang:nama-depan	f		f
zahrul	orang:nama-depan	f		f
zaidan	orang:nama-depan	f		f
zailani	orang:nama-keluarga	f		f
zain	orang:nama-depan	f		f
zain	orang:nama-keluarga	f		f
zain	wilayah:kecamatan	f		f
zainab	orang:nama-depan	f		f
zaini	orang:nama-depan	f		f
zainuddin	orang:nama-depan	f		f
zakaria	orang:nama-depan	f		f
zakaria	orang:nama-keluarga	f		f
zaki	orang:nama-depan	f		f
zakia	orang:nama-depan	f		f
zakir	orang:nama-keluarga	f		f
zaky	orang:nama-keluarga	f		f
zalfa	orang:nama-depan	f		f
zamel	orang:nama-keluarga	f		f
zanati	orang:nama-keluarga	f		f
zara	orang:nama-depan	f		f
zarkasyi	orang:nama-keluarga	f		f
zayn	orang:nama-keluarga	f		f
zed	orang:nama-depan	f		f
zefanya	orang:nama-depan	f		f
zefanya	orang:nama-keluarga	f		f
zegerius	orang:nama-keluarga	f		f
zein	orang:nama-keluarga	f		f
zelda	orang:nama-depan	f		f
zelin	orang:nama-depan	f		f
zell	orang:nama-keluarga	f		f
zeng	orang:nama-keluarga	f		f
zerlina	orang:nama-depan	f		f
zerlina	orang:nama-keluarga	f		f
zhang	orang:nama-keluarga	f		f
zhao	orang:nama-keluarga	f		f
zheng	orang:nama-keluarga	f		f
zhong	orang:nama-keluarga	f		f
zhu	orang:nama-keluarga	f		f
zia	orang:nama-depan	f		f
zidane	orang:nama-depan	f		f
zijlstra	orang:nama-keluarga	f		f
zita	orang:nama-depan	f		f
zita	orang:nama-keluarga	f		f
ziva	orang:nama-depan	f		f
zoe	orang:nama-depan	f		f
zomers	orang:nama-keluarga	f		f
zora	orang:nama-depan	f		f
zoya	orang:nama-depan	f		f
zsa	orang:nama-depan	f		f
zsazsa	orang:nama-depan	f		f
zsuzsi	orang:nama-depan	f		f
zuber	orang:nama-keluarga	f		f
zulham	orang:nama-depan	f		f
zulkarnain	orang:nama-depan	f		f
zulkifli	orang:nama-depan	f		f
zuzana	orang:nama-depan	f		f
àbduh	orang:nama-depan	f		f
émilie	orang:nama-depan	f		f
ʻabd	orang:nama-depan	f		f
ʿabd	orang:nama-depan	f		f
ṣamad	orang:nama-depan	f		f
abdi	orang:nama-depan	t	Nomina	f
abdul	orang:nama-depan	t		f
abdul	orang:nama-keluarga	t		f
abidin	orang:nama-depan	t	Nomina	f
abidin	orang:nama-keluarga	t	Nomina	f
abrar	orang:nama-depan	t	Adjektiva	f
abu	orang:nama-depan	t	Nomina	f
aceh	wilayah:kabupaten-kota	t	Nomina	f
aceh	wilayah:kecamatan	t	Nomina	f
aceh	wilayah:provinsi	t	Nomina	f
adam	orang:nama-depan	t	Nomina	f
adam	orang:nama-keluarga	t	Nomina	f
adinda	orang:nama-depan	t	Nomina	f
adnan	orang:nama-depan	t	Nomina	f
adnan	orang:nama-keluarga	t	Nomina	f
afiat	orang:nama-depan	t	Adjektiva	f
agam	orang:nama-depan	t	Adjektiva	f
agam	wilayah:kabupaten-kota	t	Adjektiva	f
agung	orang:nama-depan	t	Adjektiva	f
agung	orang:nama-keluarga	t	Adjektiva	f
agung	wilayah:kecamatan	t	Adjektiva	f
agus	orang:nama-depan	t	Nomina	f
agus	orang:nama-keluarga	t	Nomina	f
ahsan	orang:nama-keluarga	t	Adjektiva	f
aji	orang:nama-depan	t	Adjektiva	f
aji	wilayah:kecamatan	t	Adjektiva	f
akbar	orang:nama-depan	t	Adjektiva	f
akbar	orang:nama-keluarga	t	Adjektiva	f
akli	orang:nama-depan	t	Adjektiva	f
akmal	orang:nama-depan	t	Adjektiva	f
alam	orang:nama-keluarga	t		f
alam	wilayah:kabupaten-kota	t		f
alam	wilayah:kecamatan	t		f
ali	orang:nama-depan	t	Verba	f
ali	orang:nama-keluarga	t	Verba	f
alif	orang:nama-depan	t	Nomina	f
alim	orang:nama-depan	t	Adjektiva	f
alim	orang:nama-keluarga	t	Adjektiva	f
alin	orang:nama-depan	t	Verba	f
alis	orang:nama-depan	t	Nomina	f
alor	wilayah:kabupaten-kota	t	Nomina	f
alor	wilayah:kecamatan	t	Nomina	f
amal	orang:nama-depan	t	Nomina	f
amal	orang:nama-keluarga	t	Nomina	f
aman	orang:nama-depan	t	Adjektiva	f
aman	wilayah:kecamatan	t	Adjektiva	f
amar	orang:nama-depan	t	Nomina	f
amar	wilayah:kecamatan	t	Nomina	f
amat	orang:nama-keluarga	t	Adverbia	f
ambon	wilayah:kabupaten-kota	t	Nomina	f
ambon	wilayah:kecamatan	t	Nomina	f
ami	orang:nama-depan	t	Adjektiva	f
amin	orang:nama-depan	t	Partikel	f
amin	orang:nama-keluarga	t	Partikel	f
amina	orang:nama-depan	t	Nomina	f
amir	orang:nama-depan	t	Nomina	f
ampat	wilayah:kabupaten-kota	t		f
amril	orang:nama-depan	t	Nomina	f
ana	orang:nama-depan	t	Nomina	f
ananda	orang:nama-depan	t	Nomina	f
anda	orang:nama-depan	t	Pronomina	f
andika	orang:nama-depan	t	Nomina	f
angel	orang:nama-depan	t	Adjektiva	f
angga	orang:nama-depan	t	Verba	f
anggai	orang:nama-keluarga	t	Nomina	f
anggun	orang:nama-depan	t		f
angkur	orang:nama-keluarga	t	Nomina	f
ani	orang:nama-depan	t	Nomina	f
anis	orang:nama-depan	t	Nomina	f
anis	orang:nama-keluarga	t	Nomina	f
ansari	orang:nama-keluarga	t	Nomina	f
april	orang:nama-depan	t	Nomina	f
aras	orang:nama-depan	t	Adjektiva	f
ardi	orang:nama-depan	t	Nomina	f
ardi	orang:nama-keluarga	t	Nomina	f
ari	orang:nama-depan	t	Nomina	f
aria	orang:nama-depan	t	Nomina	f
aries	orang:nama-depan	t	Nomina	f
arif	orang:nama-depan	t	Adjektiva	f
arif	orang:nama-keluarga	t	Adjektiva	f
arifin	orang:nama-keluarga	t	Nomina	f
aris	orang:nama-depan	t	Nomina	f
aru	wilayah:kabupaten-kota	t	Nomina	f
aru	wilayah:kecamatan	t	Nomina	f
arya	orang:nama-depan	t	Nomina	f
asad	orang:nama-depan	t	Nomina	f
asahan	wilayah:kabupaten-kota	t	Nomina	f
askar	orang:nama-keluarga	t	Nomina	f
asma	orang:nama-depan	t	Nomina	f
asmara	orang:nama-depan	t	Nomina	f
asmat	wilayah:kabupaten-kota	t	Nomina	f
asri	orang:nama-depan	t		f
atresia	orang:nama-depan	t	Nomina	f
aulia	orang:nama-depan	t	Nomina	f
aulia	orang:nama-keluarga	t	Nomina	f
aura	orang:nama-depan	t	Nomina	f
aurora	orang:nama-depan	t	Nomina	f
aurum	orang:nama-depan	t	Nomina	f
ayat	orang:nama-depan	t	Nomina	f
ayat	orang:nama-keluarga	t	Nomina	f
ayu	orang:nama-depan	t	Adjektiva	f
ayu	orang:nama-keluarga	t	Adjektiva	f
aziz	orang:nama-depan	t	Adjektiva	f
badung	wilayah:kabupaten-kota	t	Nomina	f
bagas	orang:nama-depan	t	Adjektiva	f
bagian	wilayah:kabupaten-kota	t	Nomina	f
bagian	wilayah:kecamatan	t	Nomina	f
bagus	orang:nama-depan	t	Adjektiva	f
bagus	orang:nama-keluarga	t	Adjektiva	f
bahar	orang:nama-keluarga	t	Nomina	f
bahar	wilayah:kecamatan	t	Nomina	f
bakar	orang:nama-depan	t	Verba	f
bakar	orang:nama-keluarga	t	Verba	f
balai	wilayah:kabupaten-kota	t	Nomina	f
balai	wilayah:kecamatan	t	Nomina	f
balangan	wilayah:kabupaten-kota	t	Nomina	f
bali	wilayah:provinsi	t	Nomina	f
balikpapan	wilayah:kabupaten-kota	t	Nomina	f
balikpapan	wilayah:kecamatan	t	Nomina	f
bambang	orang:nama-depan	t	Adjektiva	f
bambang	wilayah:kecamatan	t	Adjektiva	f
banda	wilayah:kabupaten-kota	t	Nomina	f
banda	wilayah:kecamatan	t	Nomina	f
bandar	orang:nama-depan	t	Nomina	f
bandar	wilayah:kabupaten-kota	t	Nomina	f
bandar	wilayah:kecamatan	t	Nomina	f
bando	orang:nama-depan	t	Nomina	f
bandung	wilayah:kabupaten-kota	t	Nomina	f
bandung	wilayah:kecamatan	t	Nomina	f
banggai	wilayah:kabupaten-kota	t	Nomina	f
banggai	wilayah:kecamatan	t	Nomina	f
bangka	wilayah:kabupaten-kota	t		f
bangka	wilayah:kecamatan	t		f
bangka	wilayah:provinsi	t		f
bangkalan	wilayah:kabupaten-kota	t	Nomina	f
bangkalan	wilayah:kecamatan	t	Nomina	f
bangli	wilayah:kabupaten-kota	t	Nomina	f
bangli	wilayah:kecamatan	t	Nomina	f
banjar	wilayah:kabupaten-kota	t	Nomina	f
banjar	wilayah:kecamatan	t	Nomina	f
banjarbaru	wilayah:kabupaten-kota	t	Nomina	f
banjarbaru	wilayah:kecamatan	t	Nomina	f
banjarmasin	wilayah:kabupaten-kota	t	Nomina	f
banjarmasin	wilayah:kecamatan	t	Nomina	f
banjarnegara	wilayah:kabupaten-kota	t	Nomina	f
banjarnegara	wilayah:kecamatan	t	Nomina	f
bantaeng	wilayah:kabupaten-kota	t	Nomina	f
bantaeng	wilayah:kecamatan	t	Nomina	f
bantul	wilayah:kabupaten-kota	t	Nomina	f
bantul	wilayah:kecamatan	t	Nomina	f
banyuasin	wilayah:kabupaten-kota	t	Nomina	f
banyuasin	wilayah:kecamatan	t	Nomina	f
banyumas	wilayah:kabupaten-kota	t	Nomina	f
banyumas	wilayah:kecamatan	t	Nomina	f
banyuwangi	wilayah:kabupaten-kota	t	Nomina	f
banyuwangi	wilayah:kecamatan	t	Nomina	f
bara	orang:nama-keluarga	t	Nomina	f
bara	wilayah:kabupaten-kota	t	Nomina	f
bara	wilayah:kecamatan	t	Nomina	f
barat	wilayah:kabupaten-kota	t		f
barat	wilayah:kecamatan	t		f
barat	wilayah:provinsi	t		f
baron	orang:nama-depan	t	Nomina	f
baron	orang:nama-keluarga	t	Nomina	f
baron	wilayah:kecamatan	t	Nomina	f
barru	wilayah:kabupaten-kota	t	Nomina	f
barru	wilayah:kecamatan	t	Nomina	f
baru	orang:nama-keluarga	t	Adjektiva	f
baru	wilayah:kecamatan	t	Adjektiva	f
basir	orang:nama-depan	t	Adjektiva	f
batam	wilayah:kabupaten-kota	t	Nomina	f
batam	wilayah:kecamatan	t	Nomina	f
batang	wilayah:kabupaten-kota	t	Nomina	f
batang	wilayah:kecamatan	t	Nomina	f
batari	orang:nama-keluarga	t	Nomina	f
batu	wilayah:kabupaten-kota	t	Nomina	f
batu	wilayah:kecamatan	t	Nomina	f
bau	wilayah:kabupaten-kota	t	Nomina	f
baun	orang:nama-keluarga	t	Nomina	f
baun	wilayah:kecamatan	t	Nomina	f
bawang	wilayah:kabupaten-kota	t	Nomina	f
bawang	wilayah:kecamatan	t	Nomina	f
bayu	orang:nama-depan	t	Nomina	f
bayu	wilayah:kecamatan	t	Nomina	f
bekasi	wilayah:kabupaten-kota	t	Nomina	f
bekasi	wilayah:kecamatan	t	Nomina	f
belitung	wilayah:kabupaten-kota	t	Nomina	f
belitung	wilayah:provinsi	t	Nomina	f
belu	wilayah:kabupaten-kota	t	Verba	f
belu	wilayah:kecamatan	t	Verba	f
bengkalis	wilayah:kabupaten-kota	t	Nomina	f
bengkalis	wilayah:kecamatan	t	Nomina	f
bengkayang	wilayah:kabupaten-kota	t	Adjektiva	f
bengkayang	wilayah:kecamatan	t	Adjektiva	f
bengkulu	wilayah:kabupaten-kota	t	Nomina	f
bengkulu	wilayah:provinsi	t	Nomina	f
beni	orang:nama-depan	t	Nomina	f
bening	orang:nama-depan	t	Adjektiva	f
berau	wilayah:kabupaten-kota	t	Nomina	f
berlian	orang:nama-depan	t	Nomina	f
berlian	orang:nama-keluarga	t	Nomina	f
besar	orang:nama-depan	t	Adjektiva	f
besar	wilayah:kabupaten-kota	t	Adjektiva	f
besar	wilayah:kecamatan	t	Adjektiva	f
biak	wilayah:kabupaten-kota	t	Verba	f
biak	wilayah:kecamatan	t	Verba	f
bima	wilayah:kabupaten-kota	t	Nomina	f
binar	orang:nama-depan	t	Nomina	f
binjai	wilayah:kabupaten-kota	t	Nomina	f
binjai	wilayah:kecamatan	t	Nomina	f
bintan	wilayah:kabupaten-kota	t	Nomina	f
bintan	wilayah:kecamatan	t	Nomina	f
bintang	orang:nama-keluarga	t	Nomina	f
bintang	wilayah:kabupaten-kota	t	Nomina	f
bintang	wilayah:kecamatan	t	Nomina	f
bireuen	wilayah:kabupaten-kota	t	Nomina	f
bitung	wilayah:kabupaten-kota	t	Nomina	f
bitung	wilayah:kecamatan	t	Nomina	f
blitar	wilayah:kabupaten-kota	t	Nomina	f
blora	wilayah:kabupaten-kota	t	Nomina	f
blora	wilayah:kecamatan	t	Nomina	f
boalemo	wilayah:kabupaten-kota	t	Nomina	f
bodhi	orang:nama-depan	t	Nomina	f
bogor	wilayah:kabupaten-kota	t	Nomina	f
bogor	wilayah:kecamatan	t	Nomina	f
bojonegoro	wilayah:kabupaten-kota	t	Nomina	f
bojonegoro	wilayah:kecamatan	t	Nomina	f
bombana	wilayah:kabupaten-kota	t	Nomina	f
bondowoso	wilayah:kabupaten-kota	t	Nomina	f
bondowoso	wilayah:kecamatan	t	Nomina	f
bone	wilayah:kabupaten-kota	t	Nomina	f
bone	wilayah:kecamatan	t	Nomina	f
bontang	wilayah:kabupaten-kota	t	Nomina	f
bontang	wilayah:kecamatan	t	Nomina	f
boyolali	wilayah:kabupaten-kota	t	Nomina	f
boyolali	wilayah:kecamatan	t	Nomina	f
brebes	wilayah:kabupaten-kota	t	Nomina	f
brebes	wilayah:kecamatan	t	Nomina	f
budi	orang:nama-depan	t	Nomina	f
budi	orang:nama-keluarga	t	Nomina	f
budiman	orang:nama-keluarga	t	Nomina	f
bukit	orang:nama-keluarga	t	Nomina	f
bukit	wilayah:kecamatan	t	Nomina	f
bukittinggi	wilayah:kabupaten-kota	t	Nomina	f
buleleng	wilayah:kabupaten-kota	t	Nomina	f
buleleng	wilayah:kecamatan	t	Nomina	f
bulukumba	wilayah:kabupaten-kota	t	Nomina	f
bulungan	wilayah:kabupaten-kota	t	Nomina	f
bumbu	wilayah:kabupaten-kota	t		f
bunga	orang:nama-depan	t	Nomina	f
bunga	wilayah:kecamatan	t	Nomina	f
bungo	wilayah:kabupaten-kota	t	Nomina	f
bungo	wilayah:kecamatan	t	Nomina	f
buol	wilayah:kabupaten-kota	t	Nomina	f
burhan	orang:nama-depan	t	Nomina	f
buru	wilayah:kabupaten-kota	t	Verba	f
buru	wilayah:kecamatan	t	Verba	f
buton	orang:nama-keluarga	t	Nomina	f
buton	wilayah:kabupaten-kota	t	Nomina	f
cahaya	orang:nama-depan	t	Nomina	f
candra	orang:nama-depan	t		f
cas	orang:nama-depan	t	Nomina	f
catur	orang:nama-depan	t	Nomina	f
catur	orang:nama-keluarga	t	Nomina	f
catur	wilayah:kecamatan	t	Nomina	f
ciamis	wilayah:kabupaten-kota	t	Nomina	f
ciamis	wilayah:kecamatan	t	Nomina	f
cianjur	wilayah:kabupaten-kota	t	Nomina	f
cianjur	wilayah:kecamatan	t	Nomina	f
cilacap	wilayah:kabupaten-kota	t	Nomina	f
cilacap	wilayah:kecamatan	t	Nomina	f
cilegon	wilayah:kabupaten-kota	t	Nomina	f
cilegon	wilayah:kecamatan	t	Nomina	f
cimahi	wilayah:kabupaten-kota	t	Nomina	f
cimahi	wilayah:kecamatan	t	Nomina	f
cinta	orang:nama-depan	t	Adjektiva	f
cirebon	wilayah:kabupaten-kota	t	Nomina	f
citra	orang:nama-depan	t	Nomina	f
congo	orang:nama-keluarga	t	Nomina	f
cun	orang:nama-depan	t	Nomina	f
cupu	orang:nama-keluarga	t	Nomina	f
dahlia	orang:nama-depan	t	Nomina	f
dai	orang:nama-keluarga	t	Nomina	f
dairi	wilayah:kabupaten-kota	t	Nomina	f
dalil	orang:nama-keluarga	t	Nomina	f
dan	wilayah:kabupaten-kota	t	Partikel	f
dana	orang:nama-depan	t		f
dandi	orang:nama-depan	t	Nomina	f
dapa	orang:nama-depan	t	Nomina	f
dara	orang:nama-depan	t	Nomina	f
darma	orang:nama-keluarga	t	Nomina	f
darma	wilayah:kecamatan	t	Nomina	f
datar	wilayah:kabupaten-kota	t	Adjektiva	f
datar	wilayah:kecamatan	t	Adjektiva	f
daya	wilayah:kabupaten-kota	t	Nomina	f
daya	wilayah:kecamatan	t	Nomina	f
daya	wilayah:provinsi	t	Nomina	f
deiyai	wilayah:kabupaten-kota	t	Nomina	f
deiyai	wilayah:kecamatan	t	Nomina	f
demak	wilayah:kabupaten-kota	t	Nomina	f
demak	wilayah:kecamatan	t	Nomina	f
den	orang:nama-keluarga	t	Nomina	f
dena	orang:nama-depan	t		f
dendeng	orang:nama-keluarga	t	Nomina	f
dendi	orang:nama-depan	t		f
denpasar	wilayah:kabupaten-kota	t	Nomina	f
denpasar	wilayah:kecamatan	t	Nomina	f
depok	wilayah:kabupaten-kota	t	Nomina	f
depok	wilayah:kecamatan	t	Nomina	f
dera	orang:nama-depan	t	Nomina	f
derek	orang:nama-depan	t	Nomina	f
dewangga	orang:nama-depan	t	Nomina	f
dewangga	orang:nama-keluarga	t	Nomina	f
dewi	orang:nama-depan	t	Nomina	f
dewi	orang:nama-keluarga	t	Nomina	f
dewi	wilayah:kecamatan	t	Nomina	f
dharmasraya	wilayah:kabupaten-kota	t	Nomina	f
diah	orang:nama-depan	t		f
diah	orang:nama-keluarga	t		f
dian	orang:nama-depan	t	Nomina	f
dian	orang:nama-keluarga	t	Nomina	f
dias	orang:nama-keluarga	t	Nomina	f
didik	orang:nama-depan	t	Verba	f
din	orang:nama-depan	t	Nomina	f
dina	orang:nama-depan	t		f
dinar	orang:nama-depan	t	Nomina	f
dinda	orang:nama-depan	t		f
dini	orang:nama-depan	t	Adjektiva	f
dini	orang:nama-keluarga	t	Adjektiva	f
dogiyai	wilayah:kabupaten-kota	t	Nomina	f
dogiyai	wilayah:kecamatan	t	Nomina	f
dompu	wilayah:kabupaten-kota	t	Nomina	f
dompu	wilayah:kecamatan	t	Nomina	f
donald	orang:nama-depan	t	Nomina	f
donggala	wilayah:kabupaten-kota	t	Nomina	f
dumai	wilayah:kabupaten-kota	t	Nomina	f
dumai	wilayah:kecamatan	t	Nomina	f
duri	orang:nama-keluarga	t	Nomina	f
duta	orang:nama-keluarga	t	Nomina	f
efendi	orang:nama-depan	t	Nomina	f
efendi	orang:nama-keluarga	t	Nomina	f
elo	orang:nama-keluarga	t	Nomina	f
elok	orang:nama-depan	t	Adjektiva	f
emir	orang:nama-depan	t	Nomina	f
empat	wilayah:kabupaten-kota	t		f
empat	wilayah:kecamatan	t		f
endang	orang:nama-depan	t	Nomina	f
ende	wilayah:kabupaten-kota	t	Nomina	f
ende	wilayah:kecamatan	t	Nomina	f
enrekang	wilayah:kabupaten-kota	t	Nomina	f
enrekang	wilayah:kecamatan	t	Nomina	f
erik	orang:nama-depan	t	Verba	f
ester	orang:nama-depan	t	Nomina	f
fajar	orang:nama-depan	t	Nomina	f
fajar	orang:nama-keluarga	t	Nomina	f
fajar	wilayah:kecamatan	t	Nomina	f
fakfak	wilayah:kabupaten-kota	t	Nomina	f
fakfak	wilayah:kecamatan	t	Nomina	f
fatah	orang:nama-keluarga	t	Nomina	f
fatihah	orang:nama-depan	t	Nomina	f
fatri	orang:nama-depan	t	Nomina	f
firdaus	orang:nama-keluarga	t	Nomina	f
firman	orang:nama-depan	t	Nomina	f
firman	orang:nama-keluarga	t	Nomina	f
fitri	orang:nama-depan	t	Adjektiva	f
flora	orang:nama-depan	t	Nomina	f
fuad	orang:nama-depan	t	Nomina	f
gading	orang:nama-keluarga	t	Nomina	f
gading	wilayah:kecamatan	t	Nomina	f
gafur	orang:nama-keluarga	t	Adjektiva	f
galuh	orang:nama-depan	t	Nomina	f
gamal	orang:nama-depan	t	Nomina	f
gani	orang:nama-depan	t	Adjektiva	f
gani	orang:nama-keluarga	t	Adjektiva	f
ganjar	orang:nama-depan	t	Verba	f
garut	wilayah:kabupaten-kota	t	Verba	f
garut	wilayah:kecamatan	t	Verba	f
gatot	orang:nama-depan	t	Nomina	f
gede	orang:nama-keluarga	t	Adjektiva	f
gerung	orang:nama-keluarga	t	Nomina	f
gerung	wilayah:kecamatan	t	Nomina	f
gianyar	wilayah:kabupaten-kota	t	Nomina	f
gianyar	wilayah:kecamatan	t	Nomina	f
gilang	orang:nama-depan	t	Adjektiva	f
gita	orang:nama-depan	t	Nomina	f
gorontalo	wilayah:kabupaten-kota	t	Nomina	f
gorontalo	wilayah:provinsi	t	Nomina	f
gowa	wilayah:kabupaten-kota	t	Nomina	f
gresik	wilayah:kabupaten-kota	t	Nomina	f
gresik	wilayah:kecamatan	t	Nomina	f
grobogan	wilayah:kabupaten-kota	t	Nomina	f
grobogan	wilayah:kecamatan	t	Nomina	f
guna	orang:nama-depan	t	Nomina	f
guna	wilayah:kecamatan	t	Nomina	f
gunawan	orang:nama-keluarga	t	Nomina	f
gunung	wilayah:kabupaten-kota	t	Nomina	f
gunung	wilayah:kecamatan	t	Nomina	f
gunungkidul	wilayah:kabupaten-kota	t	Nomina	f
gunungsitoli	wilayah:kabupaten-kota	t	Nomina	f
gunungsitoli	wilayah:kecamatan	t	Nomina	f
gusti	orang:nama-depan	t	Nomina	f
gusti	orang:nama-keluarga	t	Nomina	f
habib	orang:nama-depan	t	Nomina	f
habsyi	orang:nama-keluarga	t	Nomina	f
hafiz	orang:nama-depan	t	Nomina	f
hajar	orang:nama-depan	t	Verba	f
hakim	orang:nama-depan	t	Nomina	f
hakim	orang:nama-keluarga	t	Nomina	f
halim	orang:nama-depan	t	Adjektiva	f
halim	orang:nama-keluarga	t	Adjektiva	f
halim	wilayah:kecamatan	t	Adjektiva	f
hamzah	orang:nama-keluarga	t	Nomina	f
hana	orang:nama-depan	t	Adjektiva	f
hanafi	orang:nama-keluarga	t	Nomina	f
hanif	orang:nama-depan	t	Adjektiva	f
hara	orang:nama-keluarga	t	Nomina	f
harapan	orang:nama-depan	t	Nomina	f
harapan	wilayah:kecamatan	t	Nomina	f
hari	orang:nama-depan	t	Nomina	f
hari	orang:nama-keluarga	t	Nomina	f
hari	wilayah:kabupaten-kota	t	Nomina	f
hari	wilayah:kecamatan	t	Nomina	f
haris	orang:nama-depan	t	Nomina	f
haris	orang:nama-keluarga	t	Nomina	f
hartawan	orang:nama-keluarga	t	Nomina	f
hasan	orang:nama-depan	t	Adjektiva	f
hasan	orang:nama-keluarga	t	Adjektiva	f
hatta	orang:nama-keluarga	t	Partikel	f
hayati	orang:nama-depan	t		f
hayati	orang:nama-keluarga	t		f
helm	orang:nama-keluarga	t	Nomina	f
henry	orang:nama-depan	t	Nomina	f
henry	orang:nama-keluarga	t	Nomina	f
hidayah	orang:nama-keluarga	t	Nomina	f
hidayat	orang:nama-depan	t		f
hidayat	orang:nama-keluarga	t		f
hikmat	orang:nama-depan	t	Nomina	f
hilir	wilayah:kabupaten-kota	t	Nomina	f
hilir	wilayah:kecamatan	t	Nomina	f
hulu	wilayah:kabupaten-kota	t	Nomina	f
hulu	wilayah:kecamatan	t	Nomina	f
ibu	orang:nama-depan	t	Nomina	f
ibu	wilayah:kecamatan	t	Nomina	f
ida	orang:nama-depan	t	Nomina	f
idah	orang:nama-keluarga	t	Nomina	f
ihsan	orang:nama-depan	t	Adjektiva	f
ihsan	wilayah:kecamatan	t	Adjektiva	f
ikhtiar	orang:nama-depan	t	Nomina	f
